,dish_id,total_calories,total_mass,ingredients,split
3154,dish_1562777566,0.0449295702296055,-0.8641266950497029,toast,train
1114,dish_1560442303,0.9124178533814945,0.519956835069144,"scrambled eggs,berries,quinoa,bacon",train
887,dish_1558639221,-1.093344001254301,-0.7731540686569148,cauliflower,train
605,dish_1561739623,-0.4646075135805905,0.8513571169285862,"broccoli,sweet potato",train
1276,dish_1568666061,0.03266436026888695,0.2340428664060958,"garlic,jalapenos,tatsoi,cucumbers,parsley,bell peppers,salt,caesar salad,kale,millet,pepper,chicken,spinach (raw),olive oil,brussels sprouts,lemon juice,cheese pizza,tomatoes,onions",train
2744,dish_1565972429,1.025641516619383,3.9899127274797737,"olive oil,egg whites,sweet potato,salsa",train
3214,dish_1558719401,-0.9621512321923167,-1.091558261031673,corn on the cob,train
2865,dish_1565637548,-0.7643425080191304,-0.7471618896875468,"pineapple,quinoa,olive oil",train
482,dish_1566419635,1.6812847321045608,1.1177769513646083,"roasted potatoes,caesar salad,thyme,rosemary,cream,green beans,wheat berry,mushroom,oregano,arugula,pepper,shallots,garlic,cheese pizza,white wine,olive oil,butter,lemon juice,basil,chicken,salt",train
2703,dish_1563475874,-0.7662807764461427,0.2210467769214118,"pineapple,honeydew melons,cauliflower",train
1370,dish_1563476463,3.884484416534093,2.1119777969429347,"garlic,lime,chili,lemon juice,brownies,olive oil,wine,cream,brown rice,mushroom,beef,salmon,pasta,shallots,salt,cheese pizza,onions,sour cream,thyme,spinach (raw),ginger,jalapenos,cilantro",train
1168,dish_1566501012,-0.5760944820462831,-0.37027529463171055,"olives,spinach (raw),carrot",train
2846,dish_1567801830,0.054801076335434205,-0.10385546019568839,"caesar salad,cheese pizza,bok choy,sugar,garlic,soy sauce,salt,pepper,white rice,roasted potatoes,pork",train
3253,dish_1565724050,-0.8059271205543856,-0.9421032319578069,"salt,mustard,onions,olive oil,cranberries,arugula,vinegar,celery root",train
2577,dish_1568313640,-0.8707520167134976,-0.46774596576684063,"onions,mushroom,mixed greens,avocado",train
2377,dish_1566936266,-0.15574897748195848,-0.4612479210244986,"spinach (cooked),shallots,wine,lemon juice,olive oil,chicken thighs,squash,eggplant,quinoa,mushroom,salt,garlic",train
753,dish_1562689645,0.23310047647785315,-0.31179289195063253,"bacon,olive oil,scrambled eggs,broccoli",train
1416,dish_1566329203,-0.7604582539428347,1.0398004144565043,cauliflower,train
1681,dish_1559240256,-1.1200703121495585,-1.059068037319963,broccoli,train
423,dish_1566851222,1.4185832842132544,1.0268043249718204,"pepper,cabbage,vinegar,mayonnaise,shallots,onions,cucumbers,olive oil,garlic,pizza,carrot,salt,quinoa,jalapenos,wheat berry,pork,parsley,spinach (raw),lemon juice,arugula,mustard,thyme,sun dried tomatoes",train
1866,dish_1565382995,-1.0995005930986887,-0.38327138411639455,"spinach (raw),cucumbers",train
934,dish_1560455380,-0.919280883655668,-0.9031149635037549,"vinegar,almonds,olive oil,carrot,salt,chard,blueberries,parsley,mustard,spinach (raw)",train
2014,dish_1561576737,0.4957860508495096,1.9625227678690689,"salt,chard,squash,oregano,eggplant,arugula,basil,butter,olive oil,vinegar,white wine,blueberries,pepper,chicken,cauliflower,walnuts,cream,mushroom,wheat berry,caesar salad,rosemary,lemon juice,thyme,garlic,shallots,mustard",train
1344,dish_1558639752,0.0025826803546177813,0.01960738990880969,"corn on the cob,cherry tomatoes,almonds",train
1176,dish_1566844766,-0.8658840244038136,-0.34428311566234254,caesar salad,train
1253,dish_1562945900,-0.06153987221694438,0.41598811919167195,"cantaloupe,vinaigrette,berries,blackberries,mixed greens,honeydew melons,granola,raspberries,succotash,roasted potatoes",train
2995,dish_1563909982,0.559363224411921,0.6564157746583261,"chicken,green beans,vinegar,spinach (raw),blueberries,olive oil,onions,salt,bell peppers,pepper,radishes,jalapenos,mustard,millet,tomatoes,garlic",train
750,dish_1559838214,-1.0037154134174036,-1.3579780954676952,bacon,train
2720,dish_1559593722,-0.5394272386800908,-0.7211697107181788,"kale,vinegar,blueberries,chard,salt,pepper,quinoa,pumpkin seeds,walnuts,olive oil,arugula,mustard",train
511,dish_1566331914,1.6031577310279939,1.7155970676600727,"almonds,spinach (raw),arugula,pepper,salt,chicken,fried rice,garlic,raspberries,onions,brussels sprouts,blueberries,vinegar,chard,jalapenos,millet,bell peppers,carrot,tomatoes,mustard,olive oil",train
237,dish_1566931586,0.6003405244850811,1.1177769513646083,"olives,mixed greens,chicken,broccoli",train
2456,dish_1558028772,-0.9048280583323953,-0.1623378628767664,"honeydew melons,cantaloupe",train
2838,dish_1563305083,4.683148745627613,4.444775859443714,"chili,lettuce,shallots,broccoli,olive oil,parsley,chicken,blue cheese,beef,mixed greens,salt,carrot,walnuts,thyme,spinach (raw),eggplant,white rice,pepper,garlic,mustard,lemon juice,kale,wheat berry,green onions,soy sauce,orange juice,onions,tofu,vinegar",train
2732,dish_1560369102,-0.8774404096465903,-0.6236990395830487,"garlic,mustard,salt,olive oil,blueberries,spinach (raw),vinegar,radishes,asparagus",train
1319,dish_1562168450,0.13816611935880777,1.3906948305429725,"berries,pineapple,egg whites,roasted potatoes",train
923,dish_1559590031,0.7118570637047572,0.33801158228356787,"asparagus,quinoa,pepper,spinach (raw),olive oil,onions,mustard,pumpkin seeds,vinegar,mushroom,blueberries,kale,pizza,cranberries,salt,apple",train
2926,dish_1559149615,-0.6164225618473533,-1.2605074243325651,bacon,train
2479,dish_1562686577,1.4459608103088084,2.040499304777173,"chicken apple sausage,berries,scrambled eggs,yam",train
2073,dish_1559240987,-1.0906200317850787,-1.078562171546989,"carrot,salt,pepper,olive oil",train
98,dish_1563900150,-0.24479985701863277,-0.40926356308576256,"sweet potato,olive oil,scrambled eggs",train
71,dish_1559751801,0.9451862052436204,0.8188668932168762,"berries,yam,eggs,chicken apple sausage",train
2350,dish_1562959059,0.5353553802293746,-0.0063847890605583275,"garlic,cilantro,salt,pizza,onions,lemon juice,olive oil,jalapenos,pepper,fish,arugula,quinoa,tomatillo,roasted potatoes",train
2617,dish_1566500963,-1.1828294171982436,-1.247511334847881,spinach (raw),train
2372,dish_1561392430,-0.21401972792211577,-0.44175378679747257,"sausage,broccoli,strawberries",train
1553,dish_1563206409,0.9061841704478405,0.38999594022230394,"scrambled eggs,cheese",train
1386,dish_1562010891,0.883653331974143,0.8058708037321921,"garlic,pineapple,pepper,jalapenos,mayonnaise,chard,pork,parsley,lemon juice,pecans,mustard,carrot,arugula,vinegar,wheat berry,blueberries,olive oil,cabbage,salt",train
3057,dish_1564514997,0.6086007394874791,1.1632632645610024,"onions,lime,bell peppers,salt,arugula,wheat berry,olive oil,parsley,snow peas,carrot,artichokes,chive,garlic,fish,pepper,white beans",train
2361,dish_1564429744,0.13786667013544843,1.0203062802294782,"parsley,thyme,garlic,shallots,olive oil,lemon juice,arugula,salt,cauliflower,quinoa",train
1995,dish_1563304881,2.318592466996268,1.4881655016781026,"garlic,chicken,spinach (raw),thyme,wheat berry,olive oil,lemon juice,parsley,salt,shallots",train
156,dish_1560368990,-0.1988653942085089,-0.6366951290677327,"shallots,salt,pumpkin seeds,parsley,olive oil,brown rice,vinegar,pepper,arugula,white rice,garlic,carrot,broccoli,lettuce,onions,basil,lemon juice,mustard,pork,cherry tomatoes,mixed greens",train
1745,dish_1565383159,2.160865682845918,1.6311224860096267,"parmesan cheese,cucumbers,vinaigrette,olives,chicken,olive oil,spinach (raw)",train
2041,dish_1562700718,0.3617128918112333,0.24703895589077982,"bok choy,spinach (cooked),salt,onions,olive oil,vinegar,mushroom,beef,shallots,millet",train
963,dish_1563563348,0.5204574568334747,0.500462700842118,"cherry tomatoes,olives,grilled chicken,carrot,bell peppers",train
2826,dish_1564675060,-1.1000255789781155,-0.9096130082460969,watermelon,train
1594,dish_1564685406,0.5443460157634289,-0.1623378628767664,"bell peppers,steak,cherry tomatoes,vinegar,ketchup,spinach (raw),pepper,onions,lime,lettuce,mixed greens,olive oil,cucumbers,salt,millet",train
2690,dish_1559060055,-1.0827011976788126,-0.8836208292767288,strawberries,train
3111,dish_1568061234,0.17707290349157906,0.9163375643520062,"salt,cheese pizza,olive oil,brussels sprouts,squash,pineapple,pepper,quinoa",train
2800,dish_1562874203,0.5198834663539993,0.7473884010511141,"carrot,chive,lime,salt,nopales,parsley,olive oil,jicama,arugula,sour cream,pepper,garlic,corn,fish",train
1108,dish_1561665422,1.5167373075077413,1.0917847723952403,"carrot,lemon juice,parsley,brown rice,olive oil,rosemary,corn on the cob,chard,basil,garlic,chicken,salt,chive",train
1144,dish_1558027243,0.04665242459080185,-0.35078116040468454,"bacon,yam",train
958,dish_1560366389,-0.9863954944575093,-1.163036753197435,"mustard,olive oil,walnuts,salt,pepper,chard,vinegar,blueberries,arugula",train
1062,dish_1558718974,0.8038088599790023,-0.9356051872154649,almonds,train
520,dish_1562614895,-0.9630532404124761,-0.44825183153981457,broccoli,train
1821,dish_1566923030,0.6834783604579562,0.058595658362861715,"hash browns,scrambled eggs,pineapple",train
2756,dish_1564170836,-0.06407121180038904,-0.5327264131902606,"salmon,olive oil,arugula,brown rice,salt,pepper,thyme",train
2320,dish_1559934708,-0.24408939054159304,-0.25331048926955446,"garlic,quinoa,salt,mushroom,olive oil,chicken thighs,eggplant,squash,white rice,lemon juice,wine,shallots,spinach (cooked),caesar salad",train
1230,dish_1561579824,-0.3263336800352405,-0.8381345160803348,"salt,spinach (cooked),shallots,olive oil,onions,vinegar,bok choy,millet,beef",train
1483,dish_1558725621,0.4564003789510504,0.0391015241358357,"brussels sprouts,almonds,cauliflower",train
216,dish_1565638323,1.022447631788845,0.3705018059952779,"salt,garlic,parsley,onions,zucchini,rosemary,olive oil,arugula,pork,brown rice,white rice",train
476,dish_1567106693,0.5038394471585781,1.2997222041501844,"cherry tomatoes,onions,chicken,bell peppers,carrot",train
2733,dish_1558724932,0.7762186926723884,-0.9421032319578069,almonds,train
350,dish_1558381742,-0.8370577843085161,-0.9680954109271749,olives,train
3089,dish_1561404485,1.2302861009185821,0.8578551616709282,"cucumbers,garlic,mixed greens,salt,lime,vinegar,olive oil,beets,wheat berry,steak,pepper,cherry tomatoes,cauliflower,carrot",train
33,dish_1565119669,-0.9431755419115728,0.07808979258988773,"kale,zucchini,chard,chayote squash",train
3030,dish_1566501382,0.1428910495443136,0.7343923115664301,"olives,onions,cherry tomatoes,tuna,carrot",train
24,dish_1563824250,-1.1281836517559205,-1.130546529485725,onions,train
1341,dish_1558721323,-1.0593634012006323,-0.8056442923686248,cantaloupe,train
1948,dish_1563897492,0.41083971700668537,2.8917431660239754,"cantaloupe,broccoli,salsa,egg whites,olive oil,sweet potato",train
2325,dish_1566502033,-0.5601647273750501,0.2340428664060958,"corn on the cob,bok choy,olive oil",train
2269,dish_1562956510,-0.15473950085666707,-0.1168515496803724,"pork,tofu,pepper,white rice,bok choy,garlic,soy sauce,salt,sugar",train
2248,dish_1563393403,-0.717960398591733,-0.0063847890605583275,"cilantro,lemon juice,quinoa,pepper,garlic,broccoli,salt,onions,zucchini,olive oil,squash,arugula,jalapenos,tomatillo,fish",train
990,dish_1558458847,-0.8553843784036134,-0.48074205525152464,apple,train
615,dish_1558381860,-0.7597423610701721,-1.0265778136082528,avocado,train
2946,dish_1562010266,1.5627410248709726,0.43548225341869795,"olive oil,mayonnaise,wheat berry,pork,pepper,salt,cabbage,carrot,garlic,lemon juice,parsley,jalapenos",train
2157,dish_1558640882,-1.0561180729941764,-0.7926482028839408,cantaloupe,train
1901,dish_1568319838,1.6890852879674487,0.617427506204274,"onions,pizza,mustard,bell peppers,lemon juice,cilantro,salt,salmon,vinegar,spinach (raw),jalapenos,cucumbers,olive oil,ginger,lime,garlic,shallots,chili,radishes,brown rice",train
1637,dish_1564170923,0.5976540673022227,0.6629138194006681,"thyme,olive oil,wheat berry,kale,salt,salmon,pepper,chard,brown rice,arugula",train
1261,dish_1558632475,-0.6431392894511327,-0.6821814422641267,corn on the cob,train
2687,dish_1558722370,-1.1160136399600997,-0.8966169187614129,cauliflower,train
339,dish_1565023128,-1.0117579617077819,-1.202025021651487,"mixed greens,granola,blackberries,vinaigrette,raspberries",train
1030,dish_1561752035,0.9609376190602938,1.0203062802294782,"brown rice,arugula,wheat berry,pepper,salmon,salt,thyme,olive oil,squash",train
788,dish_1565640868,0.6795648267535638,1.2282437119844225,"olives,mixed greens,black beans,cucumbers,chicken",train
2508,dish_1558380804,-1.174191091712455,-1.2345152453631971,mixed greens,train
2514,dish_1568319899,1.7852526873024246,1.0398004144565043,"pizza,shallots,olive oil,bell peppers,lemon juice,cilantro,lime,salmon,green beans,vinegar,spinach (raw),mustard,cucumbers,onions,jalapenos,garlic,salt,chili,radishes,ginger,brown rice",train
1272,dish_1558635933,-1.0512500615942704,-0.7731540686569148,cantaloupe,train
972,dish_1558723719,-0.10666584980482023,-1.150040663712751,almonds,train
924,dish_1563389693,1.1770466500927899,1.0787886829105564,"carrot,grilled chicken,cherry tomatoes",train
382,dish_1565023157,0.5986932578581631,0.27952917960248985,"raspberries,vinaigrette,mixed greens,granola,blackberries,scrambled eggs",train
1844,dish_1561392543,-0.6089060923516152,-0.6366951290677327,"vinegar,radishes,garlic,bell peppers,salt,berries,mustard,cucumbers,olive oil",train
1311,dish_1556575124,-1.1888905627048467,-1.2280172006208552,celery,train
3204,dish_1558640373,-0.7049534094172277,0.3834978954799619,"cherry tomatoes,grapes,cantaloupe",train
307,dish_1560368738,-0.3786590576205263,0.052097613620519706,"olive oil,mustard,salt,lettuce,pumpkin seeds,mixed greens,carrot,asparagus,eggplant,arugula,vinegar",train
2713,dish_1565033220,3.126096098660953,2.345907407667247,"mixed greens,olives,broccoli,chicken,vinaigrette",train
2474,dish_1559933834,2.488598444695002,1.5661420385862066,"pepper,salmon,pears,parsley,lemon juice,lentils,vinegar,arugula,olive oil,brussels sprouts,chive,pickles,olives,mayonnaise,shallots,kale,mustard,cherry tomatoes,garlic,mixed greens,goat cheese,salt",train
1976,dish_1561577119,-0.5978907526375801,-0.9031149635037549,"tofu,cheese pizza",train
46,dish_1559678330,-0.4003969932657388,-0.43525574205513057,"olive oil,spinach (raw),vinegar,tomatoes,garlic,cucumbers,salt,mustard,mustard greens",train
1749,dish_1563468240,-0.7659466641520634,0.14307024001330776,"pineapple,watermelon",train
702,dish_1561666640,-0.9773708878732849,-0.8251384265956508,"cantaloupe,grapes",train
1803,dish_1565808943,-1.1467011671619203,-0.9291071424731229,cherry tomatoes,train
449,dish_1559844113,0.2833235815383402,0.9033414748673222,"strawberries,pears,mandarin oranges,almonds",train
900,dish_1566933401,-1.0811611799194727,-0.8966169187614129,"bok choy,olive oil",train
425,dish_1562702813,-1.014351311105059,-1.0265778136082528,"cucumbers,feta cheese,onions,olives,vinaigrette,cherry tomatoes,lettuce,bell peppers",train
42,dish_1567613057,0.7306613810619963,3.457073058607729,"olive oil,egg whites,watermelon,sweet potato,salsa",train
1779,dish_1557861837,-0.9149267905789445,-0.6107029500983647,"eggplant,caesar salad,fish",train
2233,dish_1558109864,-0.1894362896814403,-1.169534797939777,almonds,train
978,dish_1563911255,0.18900429228410473,0.11707806104393975,"fried rice,salt,rosemary,lemon juice,olive oil,onions,spinach (raw),green beans,quinoa,garlic,bell peppers,tomatoes,jalapenos,millet,pepper,chicken",train
1322,dish_1558642420,-1.0243805692609471,-0.7926482028839408,carrot,train
2330,dish_1561664977,-1.140735477538213,-1.104554350516357,green beans,train
392,dish_1563910639,2.117579735402292,1.4946635464204445,"garlic,lime,chili,salt,onions,lemon juice,olive oil,cilantro,brown rice,spinach (raw),jalapenos,ginger,salmon,shallots",train
1229,dish_1564429235,1.0793988899424367,0.2340428664060958,"salt,chickpeas,mustard greens,olive oil,tempeh,arugula,parsley,vinegar,pepper",train
1063,dish_1566590566,-0.31799605418235666,-0.48724009999386664,"olive oil,thyme,salt,carrot,pepper,salmon,arugula,brown rice",train
3131,dish_1563897837,-0.6448669545482905,0.565443148265538,"watermelon,berries",train
2360,dish_1560802048,-0.9849406811318144,-0.8706247397920448,"squash,olive oil,salt,parmesan cheese,croutons,kale,caesar dressing",train
3179,dish_1565036890,1.2755840145915138,0.27952917960248985,"chili,salt,garlic,roasted potatoes,thyme,olive oil,brown rice,lemon juice,radishes,beef,cheese pizza,broccoli,parsley,basil,soy sauce,orange juice,kale,onions,arugula,vinegar,white rice,chicken thighs,green onions",train
309,dish_1558544870,-0.2636113809347026,-0.30529484720829053,"eggs,berries",train
3003,dish_1558629878,-0.8578661311352365,-0.48724009999386664,apple,train
1731,dish_1561060642,1.0252524960740803,1.1047808618799244,"jalapenos,brown rice,salt,bok choy,lemon juice,shallots,garlic,chili,onions,thyme,olive oil,mushroom,pasta,beef,ginger,tofu,spinach (raw),cream,pineapple,cilantro,salmon,cheese pizza,lime,sour cream,brussels sprouts,wine",train
